amount,payment_type,country_code,timestamp,delay_seconds
5626.4,2,392,2024-11-30 14:15:29,199
6120.58,1,840,2024-03-12 14:15:29,515
2737.46,2,840,2024-01-10 14:15:29,392
8901.3,1,840,2024-03-02 14:15:29,470
5831.4,2,124,2024-06-15 14:15:29,267
1814.59,1,840,2024-10-05 14:15:29,244
6623.47,2,356,2023-12-24 14:15:29,454
8834.48,2,840,2024-06-14 14:15:29,478
7967.42,2,124,2024-08-28 14:15:29,337
4858.54,1,124,2024-09-26 14:15:29,37
4491.88,2,124,2024-05-11 14:15:29,40
7954.36,1,124,2024-11-17 14:15:29,202
782.02,1,124,2024-02-18 14:15:29,316
399.02,1,840,2024-03-04 14:15:29,501
1611.53,1,356,2024-10-21 14:15:29,205
5702.43,1,124,2024-10-05 14:15:29,250
353.32,2,392,2024-06-08 14:15:29,455
7485.88,2,392,2024-12-01 14:15:29,113
4033.94,2,124,2024-01-03 14:15:29,376
6214.43,2,124,2024-01-15 14:15:29,206
1650.57,1,392,2023-12-21 14:15:29,554
4664.18,2,392,2024-02-21 14:15:29,449
623.19,1,356,2024-09-19 14:15:29,96
6864.92,1,392,2024-08-18 14:15:29,422
4363.97,2,124,2024-06-04 14:15:29,499
8039.87,2,392,2024-01-27 14:15:29,452
480.21,1,356,2024-06-16 14:15:29,178
5882.24,2,124,2024-11-07 14:15:29,486
9327.83,2,840,2024-04-30 14:15:29,265
8873.4,1,840,2024-10-09 14:15:29,378
2729.28,1,392,2024-12-01 14:15:29,220
5312.11,1,840,2024-10-16 14:15:29,228
2206.95,1,840,2024-05-03 14:15:29,513
9152.83,2,392,2024-04-04 14:15:29,359
6874.71,1,124,2024-07-18 14:15:29,174
131.34,1,392,2024-03-29 14:15:29,178
7858.58,1,840,2024-06-30 14:15:29,288
2994.63,2,124,2024-05-14 14:15:29,376
6501.21,1,356,2024-08-19 14:15:29,457
1371.06,2,840,2024-06-30 14:15:29,328
7119.76,1,840,2024-04-09 14:15:29,311
2937.15,2,392,2023-12-19 14:15:29,144
7196.11,2,356,2024-07-19 14:15:29,456
1108.95,2,392,2024-07-12 14:15:29,390
1327.53,2,392,2024-10-26 14:15:29,329
5300.0,2,392,2024-03-21 14:15:29,378
1512.16,2,356,2023-12-20 14:15:29,560
6941.26,1,124,2024-11-16 14:15:29,458
5830.51,1,840,2024-06-13 14:15:29,229
6667.8,2,356,2024-11-12 14:15:29,241
3708.62,2,124,2024-09-02 14:15:29,315
8218.41,1,840,2024-11-25 14:15:29,569
2031.37,1,356,2023-12-31 14:15:29,128
5727.27,2,392,2024-11-25 14:15:29,364
1737.22,2,124,2024-09-18 14:15:29,341
8900.8,2,840,2024-01-09 14:15:29,270
5099.69,2,356,2024-04-25 14:15:29,551
8674.25,1,124,2024-06-14 14:15:29,328
1836.67,2,356,2024-06-15 14:15:29,323
1048.71,2,356,2024-10-19 14:15:29,431
8588.3,2,392,2024-06-14 14:15:29,223
914.41,2,392,2024-08-31 14:15:29,259
2788.25,2,392,2024-04-25 14:15:29,210
7489.86,2,356,2024-08-02 14:15:29,468
637.25,1,356,2024-06-26 14:15:29,55
622.05,1,392,2024-04-24 14:15:29,259
5914.75,2,356,2024-07-22 14:15:29,418
3644.33,2,124,2024-05-24 14:15:29,579
1120.47,2,392,2024-06-04 14:15:29,192
1566.12,2,124,2024-09-17 14:15:29,555
1392.57,1,392,2024-05-29 14:15:29,418
9689.08,2,356,2024-10-31 14:15:29,518
9710.21,1,840,2024-06-24 14:15:29,373
602.77,2,392,2024-08-14 14:15:29,486
7896.91,1,840,2024-08-13 14:15:29,202
3076.38,2,392,2024-04-04 14:15:29,550
4160.0,1,124,2024-08-10 14:15:29,215
6028.14,2,124,2024-11-19 14:15:29,23
597.34,2,356,2024-02-12 14:15:29,306
205.8,1,356,2024-01-05 14:15:29,337
6670.38,1,392,2024-07-07 14:15:29,10
2322.76,1,840,2024-09-01 14:15:29,5
9431.51,2,356,2024-06-03 14:15:29,174
6478.75,1,392,2024-04-05 14:15:29,359
2976.37,1,840,2024-01-12 14:15:29,240
4495.15,2,392,2024-11-15 14:15:29,573
2341.26,2,840,2024-01-05 14:15:29,515
8111.52,2,356,2024-05-20 14:15:29,523
4132.15,1,840,2024-02-20 14:15:29,525
654.6,2,356,2024-10-17 14:15:29,582
7938.47,2,392,2024-03-06 14:15:29,38
1826.74,1,840,2024-10-19 14:15:29,259
7782.75,1,124,2023-12-22 14:15:29,375
7069.96,2,356,2024-05-30 14:15:29,16
2110.3,1,356,2024-07-27 14:15:29,207
985.82,1,840,2024-02-09 14:15:29,16
5194.67,1,392,2023-12-11 14:15:29,370
8884.23,2,356,2024-04-03 14:15:29,195
4593.44,1,840,2024-07-15 14:15:29,95
2603.37,2,840,2024-07-24 14:15:29,273
1847.01,1,356,2023-12-10 14:15:29,86
4067.36,2,392,2024-08-01 14:15:29,53
3042.23,1,356,2024-11-17 14:15:29,331
4847.21,1,840,2024-10-24 14:15:29,1
3132.54,2,392,2024-10-29 14:15:29,69
2378.19,1,840,2024-04-28 14:15:29,137
9883.35,2,840,2023-12-17 14:15:29,21
6467.06,1,392,2024-07-21 14:15:29,173
5172.43,2,356,2024-02-14 14:15:29,129
152.5,2,356,2024-07-10 14:15:29,267
2320.95,2,840,2023-12-28 14:15:29,487
8506.04,2,392,2024-09-21 14:15:29,418
2333.93,2,392,2023-12-19 14:15:29,304
1258.17,2,392,2024-02-10 14:15:29,25
8506.58,2,840,2023-12-28 14:15:29,560
4203.65,1,840,2024-03-21 14:15:29,237
5938.48,1,392,2024-08-02 14:15:29,418
8619.72,2,356,2024-06-28 14:15:29,396
5343.34,2,124,2024-11-17 14:15:29,551
7981.19,1,124,2024-07-12 14:15:29,470
4882.07,2,840,2024-02-29 14:15:29,291
1143.52,1,392,2024-01-14 14:15:29,315
2944.51,1,356,2024-05-28 14:15:29,450
3399.92,2,392,2024-05-03 14:15:29,327
3191.79,2,124,2024-09-28 14:15:29,559
6760.55,2,124,2024-06-26 14:15:29,15
8956.74,1,840,2024-11-06 14:15:29,51
318.24,2,392,2024-06-27 14:15:29,333
9544.7,1,840,2024-07-07 14:15:29,452
3641.27,1,392,2024-11-18 14:15:29,125
9675.38,2,840,2024-07-06 14:15:29,246
5275.19,1,840,2024-03-20 14:15:29,437
5778.75,2,840,2023-12-15 14:15:29,127
5338.09,1,124,2024-10-27 14:15:29,238
4278.17,2,392,2024-10-01 14:15:29,542
4258.43,2,392,2024-11-10 14:15:29,6
9856.25,2,124,2024-08-14 14:15:29,513
6450.16,2,840,2024-09-02 14:15:29,236
4857.24,1,356,2024-08-08 14:15:29,598
1514.09,1,124,2024-04-23 14:15:29,583
300.61,1,840,2024-05-07 14:15:29,0
9886.44,2,840,2024-03-12 14:15:29,382
8824.09,2,392,2024-10-06 14:15:29,226
7033.74,1,124,2024-01-05 14:15:29,449
7769.92,2,124,2024-06-20 14:15:29,349
8847.36,2,124,2024-03-23 14:15:29,158
3740.0,1,392,2024-11-15 14:15:29,166
1573.99,2,840,2024-09-29 14:15:29,24
5681.49,1,840,2024-09-13 14:15:29,122
1715.32,1,124,2024-01-18 14:15:29,369
9512.87,1,356,2024-09-01 14:15:29,517
8592.27,2,840,2024-02-25 14:15:29,582
2810.78,1,356,2024-06-15 14:15:29,89
7743.51,1,392,2024-11-21 14:15:29,223
5389.35,2,124,2024-02-08 14:15:29,147
3951.97,2,124,2024-10-23 14:15:29,592
3036.88,2,840,2024-01-17 14:15:29,480
8279.03,1,840,2024-06-20 14:15:29,89
9196.76,1,356,2024-05-06 14:15:29,398
3618.01,1,840,2024-07-24 14:15:29,207
8287.24,2,392,2024-07-19 14:15:29,484
6923.74,2,124,2024-08-15 14:15:29,427
1042.04,1,392,2024-05-27 14:15:29,135
7765.91,2,124,2024-05-11 14:15:29,330
3365.7,2,124,2024-01-23 14:15:29,357
7655.28,1,392,2024-02-14 14:15:29,431
2122.28,2,840,2024-05-24 14:15:29,122
5147.14,1,356,2024-01-04 14:15:29,405
1711.47,1,124,2024-01-16 14:15:29,514
2996.49,2,392,2024-07-26 14:15:29,350
3441.24,1,840,2024-03-08 14:15:29,47
1601.68,2,840,2024-02-22 14:15:29,191
2820.69,2,392,2024-03-28 14:15:29,397
406.64,1,356,2024-10-23 14:15:29,500
8039.65,1,392,2024-04-29 14:15:29,346
4790.25,2,392,2024-06-01 14:15:29,215
2579.75,2,356,2024-03-10 14:15:29,377
9542.48,2,124,2024-09-15 14:15:29,128
4731.67,1,840,2023-12-29 14:15:29,439
1236.91,2,124,2024-02-09 14:15:29,76
674.69,2,124,2024-05-22 14:15:29,510
9891.09,1,124,2024-02-10 14:15:29,364
3812.35,1,840,2023-12-13 14:15:29,367
9666.14,1,840,2024-05-06 14:15:29,145
8670.69,2,840,2024-05-24 14:15:29,89
3159.95,2,392,2024-08-18 14:15:29,324
1289.97,1,356,2023-12-22 14:15:29,222
5209.75,2,840,2024-04-26 14:15:29,354
6076.3,1,840,2024-03-01 14:15:29,128
1861.37,1,356,2024-10-24 14:15:29,339
3397.5,1,840,2024-04-05 14:15:29,89
456.57,1,840,2024-03-22 14:15:29,129
3891.81,2,840,2023-12-08 14:15:29,63
7165.03,2,840,2024-11-21 14:15:29,206
4846.77,1,840,2024-05-25 14:15:29,399
654.36,2,840,2023-12-29 14:15:29,97
7481.4,1,356,2024-02-09 14:15:29,571
5105.24,2,124,2024-11-07 14:15:29,409
3819.74,2,840,2024-11-15 14:15:29,423
4615.77,1,392,2024-10-29 14:15:29,282
2912.78,2,392,2024-03-23 14:15:29,433
9604.96,2,356,2024-06-16 14:15:29,137
597.02,1,840,2024-07-13 14:15:29,350
133.15,2,392,2024-10-04 14:15:29,331
9296.67,2,124,2024-08-09 14:15:29,280
5822.01,2,124,2024-11-25 14:15:29,287
8760.84,2,356,2024-08-31 14:15:29,197
6793.67,2,124,2024-08-25 14:15:29,515
6461.36,1,840,2024-06-03 14:15:29,107
3488.91,2,840,2024-01-02 14:15:29,236
5247.81,2,124,2024-08-01 14:15:29,410
7651.65,2,840,2024-04-19 14:15:29,179
3069.07,2,840,2024-01-19 14:15:29,571
322.59,2,840,2024-11-24 14:15:29,471
6236.82,2,840,2024-08-27 14:15:29,143
6765.29,2,124,2024-07-23 14:15:29,135
8814.74,1,356,2024-06-08 14:15:29,72
9906.28,1,392,2024-03-03 14:15:29,139
8140.61,2,840,2024-03-19 14:15:29,304
640.74,1,356,2024-07-11 14:15:29,551
1445.65,2,392,2024-01-18 14:15:29,4
7897.58,1,840,2024-01-13 14:15:29,597
4929.47,2,124,2024-11-27 14:15:29,262
7591.26,1,356,2024-11-19 14:15:29,284
638.49,2,840,2024-06-12 14:15:29,113
1916.33,1,124,2024-07-20 14:15:29,545
6388.87,2,356,2024-02-06 14:15:29,336
2372.07,1,840,2023-12-15 14:15:29,342
8723.13,2,124,2024-11-25 14:15:29,193
1756.38,1,124,2024-02-29 14:15:29,527
7858.09,1,124,2024-08-30 14:15:29,154
4602.65,1,840,2024-05-14 14:15:29,43
1464.72,2,124,2024-05-09 14:15:29,228
6411.29,2,840,2024-04-13 14:15:29,330
7714.25,1,356,2024-02-18 14:15:29,83
7359.89,2,356,2024-05-09 14:15:29,108
6930.64,2,124,2024-03-07 14:15:29,538
3261.2,1,840,2024-10-21 14:15:29,248
7896.41,2,356,2024-09-26 14:15:29,247
6104.5,1,124,2023-12-12 14:15:29,535
8798.7,2,840,2024-08-10 14:15:29,16
3288.36,1,840,2023-12-23 14:15:29,222
9879.83,1,840,2023-12-26 14:15:29,326
6017.08,2,124,2024-04-01 14:15:29,40
9941.88,2,392,2024-11-17 14:15:29,477
7284.66,1,356,2024-02-25 14:15:29,465
3829.57,2,840,2024-07-20 14:15:29,62
8547.45,2,840,2024-03-28 14:15:29,492
6805.5,2,840,2024-07-21 14:15:29,214
1161.56,2,840,2024-02-16 14:15:29,586
8333.9,1,392,2024-10-29 14:15:29,412
4182.9,2,840,2024-12-03 14:15:29,414
2144.17,1,356,2024-01-09 14:15:29,152
8916.76,1,124,2024-03-02 14:15:29,187
7960.85,2,356,2024-07-10 14:15:29,500
7891.98,2,124,2023-12-21 14:15:29,352
8992.11,2,392,2024-06-01 14:15:29,102
5826.77,1,356,2024-07-13 14:15:29,213
6652.9,2,392,2024-04-29 14:15:29,1
6828.87,1,840,2024-03-26 14:15:29,100
6892.28,2,124,2024-06-12 14:15:29,185
8465.27,2,124,2024-09-09 14:15:29,400
1742.11,1,840,2024-06-07 14:15:29,235
8744.25,1,840,2024-06-30 14:15:29,353
668.97,1,356,2024-07-30 14:15:29,320
2983.96,2,356,2024-03-10 14:15:29,158
361.67,2,392,2023-12-27 14:15:29,483
8843.83,2,392,2024-07-08 14:15:29,145
4550.2,1,356,2024-04-28 14:15:29,25
9476.45,1,124,2024-06-24 14:15:29,345
6188.89,2,840,2024-01-20 14:15:29,359
112.84,2,124,2024-08-27 14:15:29,47
6863.32,2,356,2024-04-19 14:15:29,408
7088.02,1,356,2024-12-03 14:15:29,304
1321.77,2,124,2024-10-10 14:15:29,166
5401.43,1,124,2024-01-27 14:15:29,136
7556.6,1,356,2024-11-24 14:15:29,510
266.64,1,356,2024-03-30 14:15:29,449
9184.07,2,840,2024-08-15 14:15:29,494
8112.48,2,124,2024-04-10 14:15:29,183
7001.99,1,840,2024-04-07 14:15:29,50
6635.42,2,124,2024-01-22 14:15:29,201
8756.57,2,392,2024-10-08 14:15:29,526
874.74,2,356,2024-06-19 14:15:29,217
2824.96,2,356,2024-06-30 14:15:29,192
1845.17,1,124,2023-12-25 14:15:29,115
2301.84,2,840,2024-09-30 14:15:29,251
8955.97,1,840,2024-03-10 14:15:29,314
2131.55,2,392,2024-11-25 14:15:29,379
9406.84,2,840,2024-03-17 14:15:29,258
2569.02,2,392,2023-12-19 14:15:29,449
2843.69,1,392,2024-10-21 14:15:29,30
7527.74,2,356,2023-12-14 14:15:29,47
7681.02,2,840,2024-03-18 14:15:29,128
4699.78,2,392,2024-01-05 14:15:29,80
1302.88,1,124,2024-06-07 14:15:29,207
9301.18,1,392,2024-01-08 14:15:29,426
8176.43,1,356,2024-03-12 14:15:29,221
2767.55,2,840,2024-06-02 14:15:29,125
5859.23,2,356,2024-05-14 14:15:29,180
1645.68,2,840,2024-11-19 14:15:29,172
5930.83,2,124,2024-02-06 14:15:29,166
9918.36,2,840,2024-11-03 14:15:29,405
6445.61,2,392,2024-09-21 14:15:29,437
8634.99,1,124,2024-01-15 14:15:29,73
4767.1,2,124,2024-11-28 14:15:29,599
3534.06,1,124,2023-12-18 14:15:29,551
7411.87,1,124,2024-04-11 14:15:29,228
3880.87,1,356,2024-08-19 14:15:29,325
3304.55,1,840,2024-01-13 14:15:29,547
1124.33,1,392,2024-08-18 14:15:29,584
1918.86,2,356,2023-12-06 14:15:29,88
6973.93,2,124,2024-07-23 14:15:29,204
9673.11,1,392,2024-04-20 14:15:29,403
2451.16,1,840,2024-05-13 14:15:29,403
9224.59,2,124,2024-09-21 14:15:29,16
6540.43,2,356,2024-08-24 14:15:29,32
9517.81,2,392,2024-04-26 14:15:29,107
6074.57,1,356,2024-04-03 14:15:29,202
5778.26,2,840,2024-03-29 14:15:29,561
7291.39,1,392,2024-06-27 14:15:29,123
2956.09,1,392,2024-02-28 14:15:29,459
1303.41,1,840,2024-05-20 14:15:29,56
3592.63,1,392,2024-08-03 14:15:29,249
305.02,2,124,2023-12-17 14:15:29,195
3134.97,2,356,2024-10-04 14:15:29,508
3027.44,2,392,2024-01-03 14:15:29,272
5972.17,2,124,2024-06-27 14:15:29,444
387.4,2,356,2024-09-13 14:15:29,336
6677.65,1,356,2024-06-07 14:15:29,406
5727.89,1,840,2024-07-30 14:15:29,316
4606.76,1,840,2024-08-07 14:15:29,221
6661.23,2,356,2024-11-14 14:15:29,465
7135.96,1,124,2024-02-16 14:15:29,21
6710.99,1,124,2024-06-04 14:15:29,285
6204.1,1,356,2024-05-18 14:15:29,255
987.96,2,392,2024-03-23 14:15:29,206
4532.04,2,356,2024-10-21 14:15:29,459
693.6,2,124,2024-07-25 14:15:29,194
3306.67,1,124,2024-06-12 14:15:29,235
6302.24,2,124,2024-11-14 14:15:29,360
898.34,2,356,2024-06-10 14:15:29,595
3174.68,2,124,2024-02-13 14:15:29,254
7375.31,2,356,2024-05-22 14:15:29,543
6241.42,2,392,2024-08-31 14:15:29,535
4571.51,1,840,2024-02-19 14:15:29,233
3240.12,1,840,2024-05-30 14:15:29,27
2757.86,1,392,2024-08-01 14:15:29,445
3621.7,1,124,2024-10-23 14:15:29,542
1537.35,1,392,2024-08-08 14:15:29,158
6718.3,1,840,2024-02-04 14:15:29,451
5955.5,2,840,2024-03-10 14:15:29,417
7382.6,1,356,2024-05-18 14:15:29,599
8935.28,2,124,2024-01-21 14:15:29,341
5285.64,2,392,2024-03-31 14:15:29,436
2400.48,1,356,2024-03-20 14:15:29,547
700.75,1,356,2024-08-19 14:15:29,352
4410.43,1,356,2024-06-18 14:15:29,176
3264.21,2,124,2024-08-26 14:15:29,61
2724.47,1,124,2024-06-24 14:15:29,116
7617.15,1,840,2024-08-15 14:15:29,585
7278.89,1,124,2024-05-22 14:15:29,378
1323.93,2,392,2024-05-07 14:15:29,466
8048.51,2,356,2024-10-18 14:15:29,409
3422.31,2,124,2023-12-12 14:15:29,314
2671.22,1,840,2024-03-14 14:15:29,244
8760.94,1,840,2024-03-26 14:15:29,264
9975.51,1,124,2024-06-06 14:15:29,40
261.37,1,392,2024-07-15 14:15:29,447
9645.93,1,840,2024-07-11 14:15:29,599
5380.42,1,840,2024-11-23 14:15:29,73
9551.49,1,392,2024-04-06 14:15:29,424
9815.65,1,840,2024-02-21 14:15:29,45
6006.22,2,840,2024-04-16 14:15:29,514
2331.2,1,392,2023-12-30 14:15:29,137
5779.95,1,124,2024-02-01 14:15:29,279
4714.49,1,356,2024-11-05 14:15:29,197
4978.05,2,840,2024-04-17 14:15:29,46
1121.74,1,356,2024-07-25 14:15:29,187
4681.29,2,392,2023-12-20 14:15:29,68
6467.98,2,124,2024-11-09 14:15:29,366
3890.77,2,124,2024-01-18 14:15:29,541
3411.79,2,840,2024-05-15 14:15:29,269
4617.45,1,124,2023-12-14 14:15:29,530
4086.42,2,356,2024-01-25 14:15:29,406
2523.48,2,124,2024-09-22 14:15:29,559
2594.38,1,356,2024-04-04 14:15:29,155
2308.75,1,124,2024-01-02 14:15:29,331
9610.16,2,124,2024-11-26 14:15:29,139
2017.61,2,840,2024-02-13 14:15:29,491
9768.18,2,840,2024-07-27 14:15:29,18
2558.28,2,356,2024-01-20 14:15:29,125
4711.93,2,124,2024-02-28 14:15:29,412
3556.63,2,124,2024-07-29 14:15:29,489
6044.24,2,392,2024-08-16 14:15:29,391
3689.86,1,840,2024-04-04 14:15:29,10
4223.05,2,356,2024-03-05 14:15:29,384
843.13,2,392,2024-06-05 14:15:29,250
6763.37,2,840,2024-08-20 14:15:29,430
3952.26,1,124,2024-07-10 14:15:29,263
4135.09,2,356,2024-09-23 14:15:29,371
766.97,2,356,2024-02-12 14:15:29,119
3186.23,1,392,2024-08-15 14:15:29,232
215.8,2,840,2024-11-16 14:15:29,351
3529.38,2,392,2024-04-26 14:15:29,91
1960.29,2,356,2024-01-16 14:15:29,100
2016.86,2,840,2024-09-20 14:15:29,435
2081.52,2,840,2024-06-05 14:15:29,73
6649.5,2,840,2024-02-18 14:15:29,132
3358.35,2,840,2024-08-15 14:15:29,420
811.83,1,392,2023-12-30 14:15:29,490
2054.37,2,392,2024-10-24 14:15:29,488
9500.03,2,840,2023-12-20 14:15:29,555
1872.9,1,356,2024-05-05 14:15:29,77
7904.96,2,356,2024-01-24 14:15:29,559
6610.79,2,124,2024-08-01 14:15:29,386
224.8,1,840,2024-05-11 14:15:29,438
252.16,1,124,2024-11-21 14:15:29,114
2479.5,2,124,2024-11-27 14:15:29,12
1918.39,1,124,2024-11-19 14:15:29,158
4541.27,2,124,2024-11-16 14:15:29,309
6726.5,1,392,2024-08-02 14:15:29,498
4154.11,2,392,2024-11-10 14:15:29,584
710.73,2,124,2023-12-06 14:15:29,553
7017.07,2,840,2024-05-12 14:15:29,17
9440.29,1,392,2023-12-14 14:15:29,161
6704.31,2,124,2024-05-19 14:15:29,364
8832.01,2,124,2024-10-20 14:15:29,153
9787.06,1,392,2024-01-03 14:15:29,305
6748.24,2,124,2024-04-20 14:15:29,494
2886.57,1,392,2024-08-04 14:15:29,159
7295.12,1,392,2024-06-09 14:15:29,354
9238.87,2,392,2024-07-27 14:15:29,336
6844.34,2,124,2024-07-05 14:15:29,479
4615.56,1,124,2024-03-06 14:15:29,589
9065.95,2,124,2024-08-31 14:15:29,83
711.11,1,124,2023-12-12 14:15:29,562
4573.77,2,392,2024-06-05 14:15:29,546
8417.12,1,124,2024-04-05 14:15:29,357
2900.51,2,840,2024-11-02 14:15:29,318
8303.97,1,392,2024-11-28 14:15:29,475
7104.59,1,356,2024-02-19 14:15:29,201
7210.98,1,392,2024-01-24 14:15:29,369
9578.39,1,356,2024-02-13 14:15:29,31
2260.25,2,356,2024-11-24 14:15:29,112
9572.07,2,356,2024-09-01 14:15:29,426
1254.27,2,356,2024-09-25 14:15:29,314
3587.0,1,840,2024-01-12 14:15:29,398
9319.4,1,124,2024-07-11 14:15:29,379
5074.34,1,392,2024-10-29 14:15:29,92
5712.89,1,392,2023-12-09 14:15:29,370
1691.94,1,840,2024-04-26 14:15:29,14
9482.81,2,124,2024-09-30 14:15:29,471
5500.4,1,356,2024-06-30 14:15:29,519
6242.63,1,356,2024-08-15 14:15:29,565
9657.09,1,124,2024-05-25 14:15:29,366
5493.49,2,124,2024-04-21 14:15:29,238
5024.24,1,356,2024-08-08 14:15:29,122
4947.65,1,124,2024-04-11 14:15:29,248
5786.65,2,356,2024-01-14 14:15:29,187
9907.32,2,356,2024-03-01 14:15:29,126
5684.15,2,392,2024-04-22 14:15:29,378
305.32,2,124,2024-01-03 14:15:29,24
3751.45,1,840,2024-05-27 14:15:29,372
6790.6,1,840,2023-12-10 14:15:29,523
5248.5,1,840,2024-05-29 14:15:29,536
3421.1,2,840,2024-04-08 14:15:29,56
9124.9,2,124,2024-03-14 14:15:29,488
6335.81,1,356,2024-08-06 14:15:29,170
9397.13,1,124,2024-09-18 14:15:29,260
8776.34,1,124,2024-01-01 14:15:29,175
8339.16,2,840,2024-05-13 14:15:29,12
5731.29,2,124,2024-01-26 14:15:29,393
8190.67,1,124,2023-12-25 14:15:29,234
7208.2,2,840,2024-07-30 14:15:29,466
6719.27,1,392,2024-03-16 14:15:29,579
7262.51,2,356,2024-07-03 14:15:29,340
9313.13,2,392,2024-08-03 14:15:29,599
7491.29,1,392,2024-04-07 14:15:29,166
4318.11,1,392,2024-09-01 14:15:29,393
8199.86,2,840,2024-04-11 14:15:29,524
9949.67,1,124,2024-11-10 14:15:29,376
4140.29,1,840,2024-03-05 14:15:29,461
3547.45,2,356,2024-01-26 14:15:29,422
6847.87,2,392,2024-01-30 14:15:29,348
6982.67,2,392,2024-02-05 14:15:29,408
9783.89,1,356,2024-01-06 14:15:29,356
830.97,2,124,2024-03-10 14:15:29,147
4439.63,1,356,2024-05-02 14:15:29,295
2919.76,1,356,2024-08-28 14:15:29,397
4800.12,2,356,2024-08-05 14:15:29,42
3900.98,2,840,2024-06-18 14:15:29,117
2172.34,1,124,2024-07-01 14:15:29,60
7782.34,1,356,2023-12-29 14:15:29,296
4770.82,2,840,2024-02-28 14:15:29,479
6645.85,2,124,2024-08-01 14:15:29,555
3039.57,2,124,2024-07-10 14:15:29,404
5571.22,1,392,2024-09-15 14:15:29,8
3646.44,2,840,2024-11-11 14:15:29,114
1533.48,2,356,2024-02-01 14:15:29,134
8764.9,1,124,2024-08-31 14:15:29,577
2406.95,2,124,2024-09-03 14:15:29,468
4255.66,2,840,2024-06-23 14:15:29,155
7342.08,2,356,2023-12-25 14:15:29,493
4472.48,1,392,2023-12-21 14:15:29,587
8613.91,1,392,2024-08-13 14:15:29,588
5328.38,2,356,2024-11-24 14:15:29,83
2001.45,1,840,2024-06-09 14:15:29,353
1620.38,1,392,2024-03-18 14:15:29,569
2527.15,1,392,2024-10-01 14:15:29,319
4962.44,1,356,2024-01-06 14:15:29,100
2077.59,2,392,2024-11-17 14:15:29,295
7087.13,2,356,2024-11-08 14:15:29,41
1253.58,2,356,2024-11-16 14:15:29,396
9000.99,1,124,2024-06-29 14:15:29,258
1677.58,1,392,2024-06-12 14:15:29,310
5658.04,2,392,2024-03-23 14:15:29,71
7210.14,2,392,2024-04-27 14:15:29,443
7603.06,1,124,2024-11-18 14:15:29,356
9512.32,1,124,2024-06-07 14:15:29,238
3688.69,1,392,2024-01-21 14:15:29,577
3445.9,1,356,2024-09-15 14:15:29,250
6787.25,2,356,2024-08-06 14:15:29,316
4111.12,1,124,2024-01-06 14:15:29,565
8941.94,1,392,2024-07-23 14:15:29,415
3521.18,2,840,2024-05-03 14:15:29,177
9789.44,1,392,2023-12-07 14:15:29,12
2852.32,2,840,2024-01-26 14:15:29,579
1048.68,2,840,2024-01-22 14:15:29,288
6523.11,1,124,2024-07-16 14:15:29,53
8359.71,1,840,2024-08-21 14:15:29,24
209.16,2,392,2024-04-23 14:15:29,108
9357.03,2,124,2024-06-07 14:15:29,265
7968.07,2,392,2024-07-26 14:15:29,355
6282.88,1,124,2024-09-27 14:15:29,596
2554.57,2,124,2024-08-21 14:15:29,213
9302.35,1,392,2023-12-16 14:15:29,157
4949.47,1,840,2024-05-03 14:15:29,14
1331.36,1,356,2024-05-17 14:15:29,19
8260.08,1,124,2024-07-19 14:15:29,442
445.43,1,124,2024-09-12 14:15:29,229
8084.35,1,356,2024-05-26 14:15:29,38
667.03,1,356,2024-07-30 14:15:29,442
6645.66,1,840,2024-05-28 14:15:29,159
6153.28,2,392,2024-11-21 14:15:29,467
2809.3,2,356,2024-01-06 14:15:29,171
978.73,1,840,2024-07-30 14:15:29,42
7502.98,2,840,2024-10-25 14:15:29,6
252.79,2,840,2024-01-06 14:15:29,23
8638.27,2,392,2024-01-29 14:15:29,548
3037.88,2,124,2024-07-05 14:15:29,91
4292.62,1,840,2024-01-14 14:15:29,371
2617.77,1,392,2024-11-20 14:15:29,592
858.31,2,840,2024-04-20 14:15:29,526
4954.36,1,124,2024-11-04 14:15:29,217
9824.93,1,356,2023-12-26 14:15:29,380
5560.57,2,840,2024-11-12 14:15:29,214
5734.24,2,840,2024-05-14 14:15:29,239
7463.4,1,356,2024-06-03 14:15:29,382
3827.26,2,840,2024-09-06 14:15:29,297
8141.55,1,124,2024-04-20 14:15:29,69
5504.87,1,356,2024-10-27 14:15:29,462
3940.62,2,840,2024-01-22 14:15:29,539
3201.4,1,392,2024-03-16 14:15:29,36
6061.46,1,356,2023-12-26 14:15:29,499
4043.77,2,392,2023-12-17 14:15:29,406
5988.39,2,840,2024-11-03 14:15:29,141
6477.97,1,124,2024-10-22 14:15:29,474
8240.38,2,124,2024-11-12 14:15:29,488
9151.0,1,356,2024-07-01 14:15:29,473
8283.87,1,392,2024-09-28 14:15:29,98
3786.35,2,124,2024-05-16 14:15:29,236
2302.0,1,840,2024-10-18 14:15:29,315
9182.17,2,124,2024-04-11 14:15:29,216
5949.81,2,356,2024-06-30 14:15:29,584
5308.49,1,392,2024-10-27 14:15:29,178
5916.92,2,392,2024-03-29 14:15:29,141
8133.18,2,356,2024-06-07 14:15:29,411
5242.93,1,392,2024-07-31 14:15:29,223
6629.45,1,124,2024-01-16 14:15:29,207
8992.3,1,840,2024-08-29 14:15:29,369
2469.54,1,392,2024-05-05 14:15:29,318
1842.11,1,392,2024-05-14 14:15:29,491
9620.44,1,356,2024-10-29 14:15:29,468
